strain,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10
57f32e4a,5.102574184199024,0.522365788830914,4.082914759304071,1.8653119296557001,-0.5306552240645719,0.07841230667877633,-0.007028481824633357,0.19606211797125245,0.3045029692180466,-0.13087228336623727
6bc696d1,5.1023920028833345,0.5229940973494512,4.084031424829121,1.8647054002382122,-0.5288356932476717,0.07941229662482124,-0.005272152211562064,0.1988804885322964,0.3031280689984101,-0.13272136469991552
d28c65f,5.102123113359985,0.5231003828647854,4.083510312788003,1.866681263010696,-0.5278805989282481,0.08945720036719461,-0.006740659178471381,0.18791974439728046,0.3015980720121265,-0.12122620349746197
56828a2d,5.102000393586743,0.5215542715989216,4.083638040810756,1.8685877747219575,-0.5304560172076285,0.08055392119015305,-0.006795853772092556,0.19498441953625437,0.311640134913709,-0.13339002514004708
515cfa0,5.101666843330557,0.5235549437601323,4.083785441828658,1.8654965489513047,-0.5306690659235191,0.08071718064933883,-0.008971687065790733,0.19893494493095623,0.3026002281484764,-0.13153252372632357
320e0ee3,5.1047079649447715,0.5263179540794998,4.082107152362384,1.8743073239217818,-0.5349916219806223,0.07828554170098646,-0.006433363330095856,0.19798187233160028,0.27925157656254784,-0.1292639747913953
70cc8064,5.101379427828688,0.5233376390442731,4.083366727015059,1.866834607299661,-0.5292136863732964,0.08097673799808078,-0.007142650777340018,0.1993490376370172,0.3023988878358172,-0.13031059807548853
2c177edc,5.1027637793058584,0.523718174899122,4.0869790493685505,1.8652205425122999,-0.5295920537098497,0.07783430156658584,-0.01013635011132509,0.21002168189778928,0.32351881676343114,-0.1387836994195698
342b4248,5.101903864430842,0.5236476348578141,4.082537515484434,1.8644869473231516,-0.5292038709087089,0.07952627844244042,-0.007262545972362918,0.19594144740537256,0.30052741812430683,-0.12930063895899765
3783a2ed,5.102142571708448,0.5231031261123998,4.082004483111202,1.8648377756606613,-0.5342186300165177,0.07771586913491918,0.0011002924995452002,0.19018405640633232,0.3046077160526076,-0.13335383718057342
25cd3110,5.1020570066814805,0.5229363959745288,4.083610431899252,1.8658279976897247,-0.5306125182708057,0.08032136386300713,-0.005530420310487403,0.197868538333973,0.30318935854333373,-0.13129229131847928
12b08dbf,5.101770943714871,0.5225927082438836,4.082809360053796,1.8664020563994883,-0.5280959871990729,0.08117917407396197,-0.0034487085860574105,0.19191299642098292,0.3053457986651027,-0.11790137449781424
6692b227,5.1020570066814805,0.5229363959745288,4.083610431899252,1.8658279976897247,-0.5306125182708058,0.0803213638630076,-0.005530420310487402,0.19786853833397383,0.30318935854333484,-0.13129229131847905
3b091466,4.72101822457979,0.6573694988888183,3.9697810140885337,2.2127085786917786,-0.3087379557211438,-0.18578812388732235,0.104407615755016,0.446089389280675,0.039958699235040286,-0.2117986493724915
3d3fd478,5.102474133781566,0.5240977724797895,4.0821739029897355,1.8654961482941104,-0.5274553647529535,0.08135260360415589,-0.009903367813177666,0.1960078161337585,0.30639048772540567,-0.13938048540687697
3f86be8c,5.1020570066814805,0.5229363959745288,4.0836104318992525,1.865827997689722,-0.5306125182708054,0.08032136386300935,-0.0055304203104873184,0.19786853833397242,0.3031893585433335,-0.1312922913184798
32f6180b,5.101499297936395,0.5229471275803516,4.0839876534512545,1.8640513080305168,-0.532217416479904,0.0845241316261099,-0.005982039897435932,0.20137011361665877,0.30167361294812506,-0.13129180015300057
2dd89c3d,5.102229413439697,0.5220048686457335,4.0835612215351205,1.8648863661925055,-0.5289315690928934,0.07820368208106543,-0.005395334604840186,0.19777529639048202,0.2994608692362954,-0.13174852036541565
2b9d7e4e,4.714273992518066,0.5092767790527298,3.931618574794144,2.233480556496145,-0.466221442987298,-0.39415942211788446,-0.11385689847659705,0.1974400358343445,0.33735660817580976,-0.20566142094307838
30bf8ece,4.714598732185569,0.509413620688528,3.9337494782257965,2.2350671013047876,-0.46667722542404,-0.39466469674673726,-0.11410300558744216,0.19799128430907179,0.33842377714717686,-0.2064992899213209
26701805,4.357584727532167,-0.06300996240427009,3.798341283883203,1.8522564974192828,-1.0795586145165523,0.45124571318263373,-0.08062903580247306,-0.01673651632967649,0.5764165467699626,0.06451673254428825
65da72a1,3.9701531410066186,-0.07652910512409321,3.648561509558662,2.2212334995669103,-1.0156857644036095,-0.023132239149343065,-0.1889675579180198,-0.016614092896451195,0.6115396386596454,-0.010380942107653404
4de5ff0e,5.429642960363836,1.0134328882910675,3.139550726590537,2.259462814358377,-1.107230169710405,0.28958724388913365,-0.024990553819345653,0.07402934132891156,0.2911829893404385,-0.008107642989784614
5bafdeb4,5.102338021568631,0.5211343041354127,4.085022429214116,1.8667146229717855,-0.5335846826426944,0.08242214218577379,-0.005026524410999508,0.19929974193518085,0.30323044599248694,-0.13162788634019745
4c157c24,4.866733633288339,0.9438817509068995,4.241263746283156,1.480240643277571,-0.9723439710701617,-0.2224901735816816,0.08908891608566866,0.23094188460326234,0.3266733136801191,-0.33540444941427067
3e5c980b,4.867501045065105,0.944348192146304,4.241938672755077,1.4819924062244398,-0.9748383420040464,-0.22303231683979322,0.08842472771197966,0.22987212521946498,0.32724976599341793,-0.3369363288585905
22a639e8,5.10322824919447,0.5240449945830138,4.08124569519406,1.8734787528785948,-0.5313052476117484,0.07782916143069264,-0.002715545140603733,0.20423307410013097,0.2829889764948008,-0.13055175398542856
409e59f,5.1020982652626925,0.521616668958427,4.083800749788724,1.8639450914548106,-0.5327545665502741,0.08558469572746602,-0.00357550022291872,0.2009489552977712,0.3024002039914576,-0.1316290577663284
631b460b,5.102064899838111,0.523466704212464,4.086710386711649,1.8678878962840195,-0.5312913768866642,0.08184100481365703,-0.003367507124207494,0.19548277468167485,0.30165083705826995,-0.12478500161971161
424d3b61,5.102206860039938,0.5230272678015943,4.082124370089057,1.865658777227623,-0.5282590060482202,0.0837651358071919,-0.006569856900997822,0.19120871768296993,0.30221615184403755,-0.13834713759071787
15dad35f,5.102178354177993,0.5229464790505683,4.082546981059142,1.8666244378447057,-0.5308464226058683,0.08001632874775842,-0.004795365771142321,0.1986006781288466,0.29934461534619844,-0.1318464966090666
5823d28d,5.099315371532524,0.5192362447840452,4.07871806897363,1.871970902541339,-0.52959415710067,0.08043733727847877,0.019768845192456072,0.20740465027107613,0.2942641162934391,-0.12473161936234513
4ae844e5,5.102255808716596,0.5247862242086411,4.084995568696787,1.8608454280879652,-0.5292190879258053,0.07690976214570533,0.0015645646181824799,0.20105290711682208,0.3051759097910597,-0.13506815716711837
36452524,5.101936243138066,0.5220826193530844,4.083171886021418,1.8666062343821401,-0.5309149884097912,0.07832295201530315,-0.005964875358231484,0.19840948044168752,0.30255859886725983,-0.13191513244037767
13991d65,5.101903687303456,0.5261620916917268,4.079991320850023,1.8680922258308028,-0.5276590069883689,0.08467568599147009,-0.01151424804641534,0.1902260167741188,0.29931116917082057,-0.142248236677444
1c8915ad,5.101705245182112,0.5232810456169437,4.083576876294496,1.8661774596558227,-0.529588246921999,0.08163957356813256,-0.007384732958972561,0.19687711357634913,0.303820721564423,-0.13561240595095153
2be887da,5.073611212009902,0.5879917233909041,4.102577913487734,1.7875605531618803,-0.6633710677431843,-0.057859606502061414,0.5059022575448436,-0.02442418341735981,0.43399313652881194,-0.4878356057282456
7aca3a1d,5.1020674782862425,0.5219420124849876,4.08349171352735,1.8654144957396543,-0.5317863669806563,0.0801786109260014,-0.00651279951214689,0.19625868156995582,0.3048794254940391,-0.13068646245250556
66a86e6a,5.1020570066814805,0.5229363959745288,4.083610431899252,1.8658279976897232,-0.5306125182708054,0.08032136386300803,-0.005530420310487397,0.19786853833397197,0.3031893585433327,-0.13129229131847914
65cae5c4,5.0927483677107315,0.5250042396251289,4.064843906111707,1.9016301208836144,-0.4379120969080467,0.1608065801374739,0.10726078427618875,0.03195924072292133,0.4234203561903157,0.38256181793690847
1518dc83,5.1020570066814805,0.5229363959745288,4.083610431899252,1.865827997689723,-0.5306125182708056,0.08032136386300887,-0.005530420310487335,0.19786853833397186,0.30318935854333273,-0.13129229131847925
21f81bdd,5.1020570066814805,0.5229363959745288,4.083610431899252,1.8658279976897232,-0.5306125182708054,0.08032136386300802,-0.005530420310487534,0.19786853833397172,0.30318935854333273,-0.13129229131847883
2a9ae8f9,5.101347591965142,0.5208543265589588,4.083017468706865,1.8652154767792612,-0.5272065908711996,0.07831207712753836,-0.004863520084029491,0.2020962712977747,0.29447721124728854,-0.136872250899931
4faca27e,5.103138264800547,0.5238077870134833,4.08338265533353,1.8663492909530612,-0.5283597794365877,0.08019392392764688,-0.003947141407075221,0.20235553766226708,0.3103088310063064,-0.12825886776842577
33e7eb53,5.103597072437861,0.5240102176131016,4.082360780841643,1.8662400254721874,-0.5294868198538201,0.08095158769997887,-0.0037639679967441317,0.20148096250743974,0.3125254042720816,-0.12838865480957423
5322eca1,5.102218070299947,0.5227010214575196,4.085632181951276,1.8674859728075415,-0.5309986862757909,0.08049537391756473,-0.006618058927845683,0.1966795465150777,0.3057087656410776,-0.1344921455951475
72696dd0,5.102558948172169,0.5227513660671337,4.087818164700754,1.8680450392883512,-0.5315626703780449,0.08041668306289536,-0.008720463756071545,0.1975399886400269,0.3079071568768353,-0.13491974932450687
ae511d7,5.102332827168242,0.5230085674339139,4.092487846717207,1.8720682285835808,-0.5330233504323594,0.0864980842868098,-0.0025258307989555933,0.19587251284267979,0.2977741648735818,-0.13272332227345113
477de2a3,5.280847532669821,0.6044108361597419,5.571539532513042,2.8854737037100535,-1.0347049366117804,0.2718440880110322,-0.026371539067218314,-0.4609728283124161,-0.5155532566662071,0.12245020339234307
c21324c,5.280908961350634,0.6045998811731653,5.574323298055146,2.88843796871748,-1.0341135899007976,0.27365524265998864,-0.025233996790454804,-0.4638828076980808,-0.5166239777192606,0.1235854514415613
4f4b6c72,5.280662165315681,0.6048564514213558,5.574670717085512,2.8871271114850843,-1.037039658620539,0.27106686408386554,-0.025360836397109853,-0.46140956989711285,-0.5159673108822359,0.12733499405446502
5d9db086,5.280220284545193,0.6041981904983811,5.560450034914522,2.877909029474988,-1.031775879279662,0.2655645339383165,-0.029364084629312802,-0.45952772875397757,-0.511093905253663,0.12440977937465635
2e00cada,5.292433208561707,0.6057458731414466,5.6527701175719445,2.931484254162333,-1.0546263374850655,0.2708749133524437,-0.021406491612251447,-0.5143153041742411,-0.5845822934621916,0.14846565432983433
1c6d9ead,5.190675341970813,0.5639971871332591,4.820195612630941,2.372874389207149,-0.7791624538505378,0.17183425458823837,-0.02273561227161474,-0.14490817233172482,-0.11081097936580256,-0.012552961082156887
57020ee4,5.2803174996084214,0.6053625845902756,5.56552526038929,2.884010279624363,-1.0276947678366564,0.2686420761787316,-0.03192568379687693,-0.45796689090093345,-0.5113909374956453,0.12091913312370926
660bbd52,5.275024801801902,0.6067199590852062,5.543106375440289,2.9148752930611077,-0.9852673914644592,0.31761503863011104,0.0444658513590911,-0.5909539486092256,-0.46999519930962774,0.45613032451644603
7d6bb7e,5.280810714232432,0.6047168354292229,5.562723331532418,2.8802741837781975,-1.0332916773625815,0.26611834340820134,-0.02949253543251516,-0.46125729127245063,-0.5133900707501978,0.1248473827209281
79ba9f3f,5.280940062708733,0.6045083103308863,5.563964556046175,2.8790032368107448,-1.027466032923084,0.26631483974933584,-0.026533463070117672,-0.4641389198885231,-0.5102657595429135,0.1364542360698806
24fbf537,5.281354995650402,0.6061727735350596,5.560865734823429,2.880570613917531,-1.0334751155528632,0.2671979670142252,-0.030933198255142604,-0.45502539326886376,-0.5164627660009428,0.12353965518609233
4f4db2e5,5.280810714232432,0.6047168354292228,5.562723331532417,2.880274183778196,-1.033291677362582,0.26611834340820245,-0.029492535432515263,-0.46125729127245174,-0.5133900707501993,0.12484738272093195
d5cb64d,5.281187083318967,0.604215427799874,5.561854946728009,2.8805060294930653,-1.0341999862518803,0.2645511456818681,-0.030787967116291268,-0.46036740074073507,-0.5066422813196131,0.12599883418940308
5f37dbc4,5.2811676374042555,0.6041400319788779,5.564150847648356,2.8767876826130614,-1.0288437294811992,0.2641203235574502,-0.029422002946234788,-0.463134923594653,-0.5185766468673052,0.1245079962676053
3d0f7256,5.280584009051293,0.6043605373245302,5.563463750989803,2.879953341583945,-1.032784553304559,0.2659049629051351,-0.029427504699887547,-0.4608112048572496,-0.5127100017570886,0.12492654529576909
22815b11,5.280296138372845,0.6041442480229935,5.5630431200823365,2.8812983135354426,-1.0313249958276127,0.26617534840360807,-0.027631483977548502,-0.4603786757616298,-0.5129770606843065,0.12621509179754936
2d36829e,5.280586345648412,0.6036026527558235,5.563669299021443,2.8784755668176976,-1.0343401014476863,0.2698706388865642,-0.028601833286731836,-0.4577823700771729,-0.5131558303926526,0.12122202548222227
45aa1bed,4.907878577275981,0.31203373362963904,5.422552143863118,2.871632292901125,-1.3054934533845814,0.450287034055202,-0.06806945024982598,-0.5675744577406259,-0.37977692362336885,0.22209554232160802
13f35866,5.280632814545874,0.6041440449162933,5.563433754391059,2.8786111177832354,-1.0343320738588166,0.26673174673775557,-0.02963675036840413,-0.4616991877426569,-0.5091030152565496,0.12681857144894276
3d16a5b2,5.269041142662612,0.6238097813789497,5.5719107256999925,2.8552469899779687,-1.0538136611672426,0.23939042193641208,0.02188781690677309,-0.5033478847310888,-0.4880881191091078,0.07958186939885598
1c6ef97a,5.280677052674732,0.6055437957726694,5.5618972289191015,2.880836037052162,-1.0332620828380263,0.26757507335659525,-0.0326677889728218,-0.46265395877998117,-0.5155156234755727,0.12105356730675072
52c00558,5.2814346973247766,0.6040751663537282,5.56623189092024,2.8822448996018033,-1.033118993183902,0.26337551232912615,-0.030176591558906538,-0.45823375456502,-0.507544403178105,0.125219584542558
5e6750f8,5.279912396068448,0.6055081620263812,5.562036274972081,2.880281744165293,-1.0353537991350275,0.2613631279725295,-0.031111313996122436,-0.45413147872487925,-0.5166718588702394,0.12805836267747228
6f328d89,5.280547263091986,0.6033699907197679,5.563579195156423,2.8804163313755105,-1.0340793916913669,0.26466610629203213,-0.03088876092829642,-0.4633466752097411,-0.5120491418205916,0.12551029202254083
475375dd,5.280958730065865,0.6035716093658057,5.56396337277207,2.8779655966623676,-1.0322984313905175,0.2664962163443912,-0.030039791101131624,-0.4623653999585181,-0.5110325446607283,0.12522649103183336
76434d4d,5.2802676532417845,0.6041868613726004,5.563415815730028,2.8800185392025743,-1.0320198504546554,0.2680985640419682,-0.03047713440205068,-0.4637547456151147,-0.5108499883362885,0.11989137567226338
7fee448d,5.281049565519011,0.6047456258515165,5.560896477944338,2.8773411560841997,-1.036549244075093,0.27243973481629885,-0.0252713823773259,-0.4566754845273303,-0.5214058340271466,0.12473185582473155
419e5fe9,5.280314709111208,0.6053421908697494,5.561724421857591,2.8818767206632114,-1.0327078951735753,0.2672758291961409,-0.03218684796711036,-0.46102481050184896,-0.5115744348523443,0.12581605034956925
65d4b40e,5.281218561954522,0.5998810529289065,5.563856057985469,2.872841680982164,-1.0356242357028742,0.27246824397339037,-0.03151688276223925,-0.47314682428811894,-0.5063002086210404,0.1302599164868386
51edef05,5.281088850193854,0.6026674151389789,5.563605543500772,2.876307647693205,-1.0349353525159681,0.27425904161251374,-0.02537385089850799,-0.45228136526544294,-0.5106815913122326,0.12570640727723026
f6b7c70,5.278489615872544,0.6033087320271472,5.561785902308815,2.8857681335773693,-1.028716591454345,0.2676408056706992,-0.02527720139846455,-0.4592537419419363,-0.5033081387333458,0.12753394516376362
7fdae2b5,5.28091937971584,0.6055753218789626,5.564659098658657,2.878333275759877,-1.0311834580921808,0.2639640239966016,-0.030845024568736026,-0.454105845903613,-0.5065317479523317,0.12752854867027613
4469f684,5.280929260196868,0.6047722925465143,5.564047060038895,2.8791183576461825,-1.0321014825784458,0.2647478912347699,-0.029431890012263547,-0.4579806151748986,-0.5089339945358529,0.12291587643214483
